TransactionID;Date;StoreID;CustomerID;ProductID;Channel;PaymentMethod;Promotion;Quantity;UnitPrice;DiscountPct;GrossSales;TaxAmount;NetSales;UnitCost;ReturnFlag
2023-001703;04-28-2023;S1011;C00170;P2024;Tienda;Billetera Digital;Cyber Week;1;316.27;0.0;316.27;37.95;278.32;197.91;0
2023-001704;08-01-2023;S1043;C00309;P2014;Marketplace;Billetera Digital;Black Friday;2;365.66;0.15;731.32;95.07;636.25;296.33;0
2023-001705;07-03-2023;S1025;C00778;P2094;Marketplace;Financiamiento;Black Friday;2;700.79;0.0;1401.58;210.24;1191.34;392.99;0
2023-001706;09-12-2023;S1007;C00600;P2130;Call Center;Transferencia;Black Friday;1;561.03;0.2;561.03;72.93;488.1;404.15;0
2023-001707;06-21-2023;S1006;C00656;P2127;Web;Financiamiento;Sin Promo;1;732.66;0.0;732.66;95.25;637.41;361.43;1
2023-001708;03-15-2023;S1013;C00030;P2049;Marketplace;Transferencia;Black Friday;4;150.36;0.05;601.44;72.17;529.27;89.45;0
2023-001709;11-11-2023;S1018;C00334;P2057;Call Center;Tarjeta;Black Friday;2;398.81;0.05;797.62;95.71;701.91;314.68;0
2023-001710;08-28-2023;S1032;C00601;P2031;Call Center;Efectivo;2x1;1;203.6;0.0;203.6;30.54;173.06;111.43;0
2023-001711;07-27-2023;S1025;C00506;P2084;Call Center;Efectivo;Promo 15%;2;9.8;0.1;19.6;2.94;16.66;8.31;0
2023-001712;06-03-2023;S1028;C00484;P2036;Tienda;Efectivo;Cyber Week;4;288.63;0.0;1154.52;173.18;981.34;143.03;0
2023-001713;12-17-2023;S1001;C00059;P2132;Tienda;Billetera Digital;Promo 10%;3;273.37;0.15;820.11;106.61;713.5;220.13;0
2023-001714;06-06-2023;S1044;C00756;P2003;Tienda;Billetera Digital;Black Friday;1;457.85;0.1;457.85;59.52;398.33;261.5;0
2023-001715;12-17-2023;S1015;C00224;P2088;Web;Tarjeta;Promo 15%;1;571.92;0.0;571.92;68.63;503.29;308.2;1
2023-001716;02-19-2023;S1036;C00168;P2023;Marketplace;Tarjeta;Promo 10%;2;476.78;0.1;953.56;143.03;810.53;346.8;0
2023-001717;09-18-2023;S1036;C00515;P2141;Tienda;Financiamiento;Cyber Week;1;832.49;0.0;832.49;124.87;707.62;384.64;0
2023-001718;03-26-2023;S1010;C00405;P2051;Call Center;Financiamiento;2x1;2;855.46;0.0;1710.92;205.31;1505.61;394.02;0
2023-001719;02-09-2023;S1019;C00534;P2071;Web;Efectivo;Promo 10%;1;483.57;0.0;483.57;72.54;411.03;243.78;1
2023-001720;08-09-2023;S1003;C00762;P2078;Call Center;Billetera Digital;Cyber Week;2;165.66;0.0;331.32;43.07;288.25;125.47;0
2023-001721;05-03-2023;S1033;C00346;P2062;Marketplace;Financiamiento;Promo 15%;2;111.89;0.0;223.78;33.57;190.21;74.21;1
2023-001722;04-23-2023;S1019;C00306;P2138;Web;Efectivo;Promo 10%;3;576.08;0.2;1728.24;259.24;1469.0;375.47;0
2023-001723;10-06-2023;S1038;C00455;P2076;Call Center;Financiamiento;2x1;3;97.52;0.0;292.56;38.03;254.53;50.2;0
2023-001724;01-29-2023;S1037;C00492;P2079;Web;Tarjeta;Black Friday;2;224.63;0.1;449.26;58.4;390.86;156.92;0
2023-001725;05-23-2023;S1011;C00747;P2108;Call Center;Billetera Digital;Promo 10%;2;255.04;0.1;510.08;61.21;448.87;144.01;0
2023-001726;05-19-2023;S1042;C00244;P2022;Tienda;Efectivo;Promo 15%;1;449.93;0.0;449.93;58.49;391.44;325.44;0
2023-001727;09-14-2023;S1032;C00679;P2047;Web;Efectivo;Sin Promo;2;456.79;0.0;913.58;137.04;776.54;295.44;0
2023-001728;10-06-2023;S1017;C00118;P2088;Marketplace;Financiamiento;Sin Promo;1;571.92;0.0;571.92;68.63;503.29;308.2;1
2023-001729;07-31-2023;S1004;C00095;P2051;Call Center;Billetera Digital;Cyber Week;4;812.69;0.05;3250.76;422.6;2828.16;394.02;1
2023-001730;11-30-2023;S1032;C00541;P2104;Marketplace;Transferencia;Cyber Week;1;561.78;0.2;561.78;84.27;477.51;405.18;0
2023-001731;06-03-2023;S1044;C00083;P2068;Call Center;Tarjeta;Sin Promo;1;221.76;0.1;221.76;28.83;192.93;122.46;0
2023-001732;02-26-2023;S1032;C00262;P2034;Call Center;Billetera Digital;2x1;3;223.51;0.15;670.53;100.58;569.95;122.22;0
2023-001733;03-01-2023;S1008;C00421;P2122;Call Center;Transferencia;Promo 15%;1;681.62;0.0;681.62;88.61;593.01;324.38;0
2023-001734;08-08-2023;S1018;C00138;P2055;Call Center;Billetera Digital;Promo 15%;2;140.77;0.0;281.54;33.78;247.76;77.43;0
2023-001735;09-20-2023;S1014;C00074;P2011;Tienda;Billetera Digital;Sin Promo;3;314.18;0.2;942.54;113.1;829.44;309.34;0
2023-001736;06-27-2023;S1023;C00460;P2128;Call Center;Efectivo;2x1;2;501.65;0.1;1003.3;150.49;852.81;269.57;0
2023-001737;12-15-2023;S1040;C00578;P2079;Marketplace;Tarjeta;Promo 10%;2;237.11;0.05;474.22;61.65;412.57;156.92;0
2023-001738;11-21-2023;S1005;C00658;P2120;Marketplace;Efectivo;Sin Promo;2;189.52;0.05;379.04;49.28;329.76;113.2;1
2023-001739;01-04-2023;S1003;C00393;P2055;Call Center;Efectivo;Black Friday;1;112.62;0.2;112.62;14.64;97.98;77.43;0
2023-001740;01-16-2023;S1021;C00293;P2145;Marketplace;Billetera Digital;2x1;1;112.11;0.05;112.11;16.82;95.29;77.61;0
2023-001741;07-13-2023;S1007;C00070;P2129;Tienda;Tarjeta;Black Friday;2;504.95;0.0;1009.9;131.29;878.61;401.84;0
2023-001742;12-06-2023;S1025;C00277;P2040;Web;Transferencia;2x1;3;59.49;0.0;178.47;26.77;151.7;35.66;0
2023-001743;04-07-2023;S1016;C00399;P2087;Web;Tarjeta;Sin Promo;1;323.78;0.0;323.78;38.85;284.93;166.63;0
2023-001744;09-18-2023;S1009;C00058;P2021;Tienda;Tarjeta;Black Friday;1;439.47;0.0;439.47;57.13;382.34;239.98;0
2023-001745;04-02-2023;S1040;C00563;P2041;Web;Efectivo;Cyber Week;6;46.52;0.0;279.12;36.29;242.83;34.06;0
2023-001746;01-22-2023;S1014;C00654;P2077;Marketplace;Financiamiento;Sin Promo;2;715.22;0.1;1430.44;171.65;1258.79;400.81;0
2023-001747;10-20-2023;S1024;C00486;P2016;Call Center;Tarjeta;2x1;1;163.96;0.05;163.96;24.59;139.37;121.18;0
2023-001748;01-08-2023;S1030;C00335;P2159;Web;Transferencia;2x1;1;512.7;0.2;512.7;76.91;435.79;434.27;0
2023-001749;10-17-2023;S1040;C00447;P2146;Tienda;Financiamiento;Promo 10%;3;249.01;0.2;747.03;97.11;649.92;242.22;0
2023-001750;01-23-2023;S1034;C00339;P2136;Call Center;Billetera Digital;Black Friday;1;154.8;0.0;154.8;23.22;131.58;99.42;1
2023-001751;09-15-2023;S1040;C00405;P2088;Tienda;Efectivo;2x1;2;543.32;0.05;1086.64;141.26;945.38;308.2;0
2023-001752;03-04-2023;S1006;C00751;P2042;Marketplace;Tarjeta;Promo 10%;1;321.11;0.2;321.11;41.74;279.37;233.31;1
2023-001753;06-06-2023;S1001;C00503;P2026;Web;Efectivo;Cyber Week;1;367.94;0.2;367.94;47.83;320.11;230.43;0
2023-001754;02-01-2023;S1014;C00705;P2057;Tienda;Financiamiento;Black Friday;1;419.8;0.0;419.8;50.38;369.42;314.68;0
2023-001755;11-22-2023;S1036;C00208;P2151;Call Center;Billetera Digital;2x1;2;246.17;0.0;492.34;73.85;418.49;116.51;0
2023-001756;08-28-2023;S1028;C00384;P2022;Marketplace;Financiamiento;Black Friday;3;382.44;0.15;1147.32;172.1;975.22;325.44;0
2023-001757;05-23-2023;S1007;C00043;P2005;Tienda;Tarjeta;Sin Promo;3;545.93;0.0;1637.79;212.91;1424.88;390.45;0
2023-001758;12-24-2023;S1008;C00527;P2034;Marketplace;Efectivo;2x1;1;249.8;0.05;249.8;32.47;217.33;122.22;0
2023-001759;05-19-2023;S1020;C00519;P2007;Call Center;Efectivo;Black Friday;3;212.03;0.0;636.09;95.41;540.68;162.45;0
2023-001760;04-08-2023;S1021;C00437;P2114;Web;Efectivo;2x1;1;443.2;0.2;443.2;66.48;376.72;274.57;0
2023-001761;03-26-2023;S1013;C00024;P2055;Web;Efectivo;Promo 15%;3;112.62;0.2;337.86;40.54;297.32;77.43;0
2023-001762;01-23-2023;S1028;C00127;P2150;Call Center;Financiamiento;2x1;1;234.07;0.0;234.07;35.11;198.96;154.53;0
2023-001763;08-25-2023;S1002;C00410;P2135;Call Center;Tarjeta;Sin Promo;6;122.34;0.2;734.04;95.43;638.61;71.27;1
2023-001764;11-30-2023;S1016;C00088;P2090;Tienda;Tarjeta;Black Friday;1;123.88;0.0;123.88;14.87;109.01;72.93;0
2023-001765;03-25-2023;S1019;C00230;P2133;Web;Billetera Digital;Promo 10%;3;49.96;0.05;149.88;22.48;127.4;38.56;1
2023-001766;04-16-2023;S1022;C00579;P2038;Tienda;Transferencia;Sin Promo;2;125.95;0.1;251.9;37.78;214.12;104.22;0
2023-001767;07-22-2023;S1002;C00145;P2139;Web;Tarjeta;Promo 15%;2;19.27;0.05;38.54;5.01;33.53;12.71;1
2023-001768;06-27-2023;S1031;C00152;P2147;Tienda;Tarjeta;Black Friday;1;493.36;0.1;493.36;74.0;419.36;299.7;0
2023-001769;07-09-2023;S1034;C00152;P2110;Marketplace;Tarjeta;Cyber Week;3;395.88;0.05;1187.64;178.15;1009.49;314.95;0
2023-001770;02-26-2023;S1021;C00538;P2149;Web;Efectivo;2x1;4;224.81;0.0;899.24;134.89;764.35;173.08;0
2023-001771;12-07-2023;S1023;C00268;P2005;Call Center;Billetera Digital;Cyber Week;1;545.93;0.0;545.93;81.89;464.04;390.45;0
2023-001772;01-09-2023;S1039;C00542;P2099;Tienda;Efectivo;Black Friday;2;250.38;0.15;500.76;65.1;435.66;231.19;0
2023-001773;12-13-2023;S1017;C00460;P2057;Marketplace;Efectivo;Black Friday;4;377.82;0.1;1511.28;181.35;1329.93;314.68;0
2023-001774;03-24-2023;S1044;C00310;P2122;Call Center;Tarjeta;Sin Promo;3;681.62;0.0;2044.86;265.83;1779.03;324.38;0
2023-001775;08-18-2023;S1005;C00591;P2083;Call Center;Tarjeta;Sin Promo;1;418.74;0.2;418.74;54.44;364.3;334.59;0
2023-001776;08-05-2023;S1043;C00749;P2086;Marketplace;Transferencia;Cyber Week;1;109.2;0.0;109.2;14.2;95.0;70.05;0
2023-001777;09-07-2023;S1001;C00674;P2021;Web;Tarjeta;Cyber Week;1;395.52;0.1;395.52;51.42;344.1;239.98;0
2023-001778;10-01-2023;S1011;C00396;P2089;Call Center;Financiamiento;Promo 15%;4;736.54;0.0;2946.16;353.54;2592.62;351.93;0
2023-001779;11-03-2023;S1031;C00485;P2019;Tienda;Financiamiento;Cyber Week;3;400.58;0.15;1201.74;180.26;1021.48;283.84;0
2023-001780;06-03-2023;S1039;C00463;P2141;Call Center;Tarjeta;Black Friday;2;749.24;0.1;1498.48;194.8;1303.68;384.64;0
2023-001781;07-16-2023;S1029;C00422;P2059;Tienda;Billetera Digital;Promo 10%;4;130.71;0.0;522.84;78.43;444.41;101.09;0
2023-001782;10-23-2023;S1044;C00415;P2081;Tienda;Financiamiento;Promo 15%;4;339.41;0.15;1357.64;176.49;1181.15;192.91;0
2023-001783;08-09-2023;S1038;C00471;P2033;Web;Tarjeta;Black Friday;1;72.32;0.1;72.32;9.4;62.92;61.26;0
2023-001784;06-14-2023;S1015;C00444;P2026;Call Center;Efectivo;Sin Promo;6;390.93;0.15;2345.58;281.47;2064.11;230.43;0
2023-001785;10-24-2023;S1017;C00600;P2045;Call Center;Billetera Digital;Sin Promo;2;62.02;0.1;124.04;14.88;109.16;46.07;0
2023-001786;12-18-2023;S1033;C00036;P2092;Marketplace;Financiamiento;Black Friday;1;762.37;0.05;762.37;114.36;648.01;416.32;0
2023-001787;04-22-2023;S1029;C00461;P2156;Marketplace;Billetera Digital;2x1;4;69.22;0.15;276.88;41.53;235.35;55.02;0
2023-001788;12-08-2023;S1027;C00103;P2137;Web;Transferencia;Promo 15%;1;407.3;0.05;407.3;61.09;346.21;246.0;0
2023-001789;05-04-2023;S1025;C00301;P2027;Marketplace;Billetera Digital;Sin Promo;1;265.38;0.2;265.38;39.81;225.57;230.42;1
2023-001790;12-26-2023;S1002;C00374;P2129;Call Center;Efectivo;Promo 15%;3;504.95;0.0;1514.85;196.93;1317.92;401.84;1
2023-001791;05-29-2023;S1035;C00700;P2071;Tienda;Billetera Digital;Black Friday;1;386.86;0.2;386.86;58.03;328.83;243.78;0
2023-001792;04-30-2023;S1038;C00646;P2067;Web;Tarjeta;Black Friday;6;524.21;0.1;3145.26;408.88;2736.38;420.88;0
2023-001793;08-14-2023;S1040;C00301;P2148;Call Center;Billetera Digital;Promo 10%;5;539.85;0.2;2699.25;350.9;2348.35;390.62;0
2023-001794;01-25-2023;S1016;C00336;P2072;Web;Efectivo;Black Friday;2;513.93;0.15;1027.86;123.34;904.52;420.23;0
2023-001795;10-13-2023;S1017;C00480;P2049;Tienda;Financiamiento;2x1;1;150.36;0.05;150.36;18.04;132.32;89.45;1
2023-001796;02-18-2023;S1040;C00028;P2050;Tienda;Efectivo;Sin Promo;1;273.95;0.0;273.95;35.61;238.34;192.16;0
2023-001797;04-23-2023;S1037;C00392;P2160;Marketplace;Financiamiento;Promo 15%;1;812.22;0.0;812.22;105.59;706.63;418.28;0
2023-001798;08-31-2023;S1040;C00523;P2073;Marketplace;Billetera Digital;Sin Promo;2;148.1;0.1;296.2;38.51;257.69;131.1;0
2023-001799;02-01-2023;S1040;C00233;P2080;Tienda;Efectivo;Promo 10%;3;241.43;0.2;724.29;94.16;630.13;221.89;0
2023-001800;12-18-2023;S1014;C00663;P2070;Marketplace;Billetera Digital;Black Friday;1;614.79;0.0;614.79;73.77;541.02;281.04;0
2023-001801;05-11-2023;S1007;C00331;P2074;Web;Billetera Digital;Promo 10%;1;239.08;0.15;239.08;31.08;208.0;138.92;0
2023-001802;07-01-2023;S1003;C00475;P2047;Tienda;Billetera Digital;Promo 10%;2;388.27;0.15;776.54;100.95;675.59;295.44;0
2023-001803;09-09-2023;S1015;C00366;P2106;Call Center;Financiamiento;Promo 15%;1;461.42;0.0;461.42;55.37;406.05;310.34;0
2023-001804;07-13-2023;S1006;C00524;P2135;Marketplace;Financiamiento;Black Friday;2;129.99;0.15;259.98;33.8;226.18;71.27;0
2023-001805;02-20-2023;S1039;C00346;P2145;Web;Efectivo;2x1;4;100.31;0.15;401.24;52.16;349.08;77.61;0
2023-001806;11-14-2023;S1030;C00064;P2115;Tienda;Transferencia;Black Friday;1;372.57;0.0;372.57;55.89;316.68;201.2;0
2023-001807;12-19-2023;S1006;C00385;P2074;Tienda;Billetera Digital;Promo 10%;2;239.08;0.15;478.16;62.16;416.0;138.92;0
2023-001808;09-25-2023;S1012;C00558;P2021;Marketplace;Financiamiento;Sin Promo;3;417.5;0.05;1252.5;150.3;1102.2;239.98;0
2023-001809;08-29-2023;S1040;C00625;P2132;Call Center;Billetera Digital;Sin Promo;2;257.29;0.2;514.58;66.9;447.68;220.13;0
2023-001810;07-13-2023;S1001;C00244;P2125;Tienda;Financiamiento;Cyber Week;1;310.19;0.1;310.19;40.32;269.87;235.01;0
2023-001811;10-18-2023;S1009;C00333;P2038;Call Center;Tarjeta;Cyber Week;3;132.95;0.05;398.85;51.85;347.0;104.22;0
2023-001812;11-21-2023;S1017;C00700;P2143;Marketplace;Financiamiento;Promo 15%;2;166.67;0.05;333.34;40.0;293.34;101.86;0
2023-001813;08-06-2023;S1027;C00579;P2147;Call Center;Transferencia;Black Friday;3;520.77;0.05;1562.31;234.35;1327.96;299.7;0
2023-001814;09-09-2023;S1011;C00001;P2060;Tienda;Tarjeta;2x1;2;325.76;0.15;651.52;78.18;573.34;245.82;0
2023-001815;01-18-2023;S1002;C00536;P2040;Web;Financiamiento;Promo 10%;2;59.49;0.0;118.98;15.47;103.51;35.66;0
2023-001816;10-17-2023;S1024;C00269;P2018;Marketplace;Tarjeta;Cyber Week;1;313.49;0.2;313.49;47.02;266.47;224.11;1
2023-001817;03-31-2023;S1022;C00590;P2070;Call Center;Transferencia;2x1;2;553.31;0.1;1106.62;165.99;940.63;281.04;0
2023-001818;08-17-2023;S1010;C00415;P2013;Marketplace;Transferencia;2x1;2;180.18;0.1;360.36;43.24;317.12;98.1;0
2023-001819;07-04-2023;S1045;C00666;P2099;Web;Efectivo;Sin Promo;1;279.84;0.05;279.84;36.38;243.46;231.19;0
2023-001820;04-22-2023;S1045;C00723;P2135;Call Center;Billetera Digital;Black Friday;2;137.64;0.1;275.28;35.79;239.49;71.27;0
2023-001821;11-18-2023;S1020;C00638;P2142;Web;Efectivo;Black Friday;2;493.89;0.0;987.78;148.17;839.61;331.65;1
2023-001822;06-27-2023;S1036;C00122;P2114;Call Center;Financiamiento;Black Friday;3;443.2;0.2;1329.6;199.44;1130.16;274.57;0
2023-001823;01-29-2023;S1035;C00109;P2159;Call Center;Tarjeta;2x1;2;640.88;0.0;1281.76;192.26;1089.5;434.27;0
2023-001824;10-26-2023;S1038;C00024;P2082;Tienda;Financiamiento;Promo 10%;3;239.21;0.15;717.63;93.29;624.34;152.77;0
2023-001825;12-17-2023;S1028;C00767;P2131;Marketplace;Efectivo;Promo 15%;1;167.39;0.15;167.39;25.11;142.28;119.6;0
2023-001826;11-16-2023;S1025;C00529;P2073;Marketplace;Financiamiento;Sin Promo;2;156.33;0.05;312.66;46.9;265.76;131.1;1
2023-001827;10-07-2023;S1008;C00262;P2110;Call Center;Tarjeta;Sin Promo;2;395.88;0.05;791.76;102.93;688.83;314.95;1
2023-001828;08-14-2023;S1022;C00378;P2069;Marketplace;Billetera Digital;2x1;1;172.4;0.1;172.4;25.86;146.54;145.02;0
2023-001829;05-12-2023;S1043;C00629;P2098;Tienda;Billetera Digital;Promo 15%;2;516.06;0.2;1032.12;134.18;897.94;389.5;0
2023-001830;08-02-2023;S1022;C00507;P2106;Call Center;Financiamiento;Promo 10%;2;369.14;0.2;738.28;110.74;627.54;310.34;0
2023-001831;01-06-2023;S1007;C00045;P2142;Call Center;Tarjeta;Sin Promo;2;493.89;0.0;987.78;128.41;859.37;331.65;1
2023-001832;05-07-2023;S1027;C00463;P2137;Call Center;Financiamiento;2x1;3;428.74;0.0;1286.22;192.93;1093.29;246.0;0
2023-001833;02-02-2023;S1044;C00492;P2100;Tienda;Financiamiento;Sin Promo;1;543.37;0.05;543.37;70.64;472.73;422.9;0
2023-001834;05-18-2023;S1027;C00429;P2117;Web;Tarjeta;2x1;3;75.78;0.1;227.34;34.1;193.24;41.82;0
2023-001835;09-22-2023;S1011;C00035;P2160;Tienda;Efectivo;Promo 10%;2;690.39;0.15;1380.78;165.69;1215.09;418.28;0
2023-001836;05-05-2023;S1010;C00278;P2143;Call Center;Tarjeta;Promo 15%;6;157.9;0.1;947.4;113.69;833.71;101.86;0
2023-001837;04-08-2023;S1020;C00087;P2032;Tienda;Financiamiento;Promo 10%;1;373.26;0.2;373.26;55.99;317.27;330.43;0
2023-001838;02-16-2023;S1016;C00385;P2087;Tienda;Transferencia;2x1;4;323.78;0.0;1295.12;155.41;1139.71;166.63;0
2023-001839;07-06-2023;S1020;C00281;P2145;Web;Efectivo;Promo 10%;1;94.41;0.2;94.41;14.16;80.25;77.61;0
2023-001840;07-06-2023;S1022;C00281;P2106;Marketplace;Billetera Digital;Sin Promo;1;369.14;0.2;369.14;55.37;313.77;310.34;0
2023-001841;12-02-2023;S1013;C00576;P2012;Web;Financiamiento;Promo 10%;1;788.33;0.0;788.33;94.6;693.73;363.05;0
2023-001842;09-20-2023;S1016;C00096;P2050;Call Center;Transferencia;Sin Promo;3;246.56;0.1;739.68;88.76;650.92;192.16;0
2023-001843;08-17-2023;S1040;C00543;P2116;Web;Transferencia;Cyber Week;1;743.9;0.0;743.9;96.71;647.19;358.01;0
2023-001844;02-02-2023;S1039;C00278;P2093;Web;Financiamiento;Promo 15%;1;147.96;0.0;147.96;19.23;128.73;75.0;0
2023-001845;01-11-2023;S1038;C00566;P2080;Call Center;Financiamiento;2x1;2;271.61;0.1;543.22;70.62;472.6;221.89;0
2023-001846;11-17-2023;S1039;C00378;P2086;Marketplace;Tarjeta;Promo 15%;3;109.2;0.0;327.6;42.59;285.01;70.05;0
2023-001847;03-18-2023;S1027;C00572;P2057;Call Center;Transferencia;Black Friday;5;419.8;0.0;2099.0;314.85;1784.15;314.68;0
2023-001848;12-17-2023;S1015;C00702;P2067;Tienda;Transferencia;Promo 10%;1;582.45;0.0;582.45;69.89;512.56;420.88;0
2023-001849;02-08-2023;S1040;C00368;P2096;Web;Billetera Digital;Promo 10%;1;604.2;0.05;604.2;78.55;525.65;369.96;0
2023-001850;12-31-2023;S1028;C00655;P2143;Marketplace;Tarjeta;Promo 10%;2;166.67;0.05;333.34;50.0;283.34;101.86;0
2023-001851;08-22-2023;S1043;C00257;P2126;Tienda;Efectivo;2x1;1;684.14;0.0;684.14;88.94;595.2;413.19;0
2023-001852;05-01-2023;S1045;C00127;P2156;Tienda;Billetera Digital;Black Friday;1;77.36;0.05;77.36;10.06;67.3;55.02;0
2023-001853;10-22-2023;S1043;C00307;P2087;Tienda;Billetera Digital;Sin Promo;2;323.78;0.0;647.56;84.18;563.38;166.63;0
2023-001854;04-19-2023;S1009;C00280;P2082;Web;Efectivo;2x1;2;239.21;0.15;478.42;62.19;416.23;152.77;0
2023-001855;06-12-2023;S1024;C00384;P2134;Call Center;Transferencia;2x1;6;241.56;0.0;1449.36;217.4;1231.96;153.79;1
2023-001856;03-03-2023;S1037;C00404;P2048;Web;Transferencia;Black Friday;6;256.13;0.2;1536.78;199.78;1337.0;183.57;1
2023-001857;02-25-2023;S1029;C00262;P2081;Web;Tarjeta;Sin Promo;2;339.41;0.15;678.82;101.82;577.0;192.91;0
2023-001858;03-30-2023;S1033;C00611;P2022;Web;Billetera Digital;Promo 10%;3;449.93;0.0;1349.79;202.47;1147.32;325.44;0
2023-001859;07-06-2023;S1044;C00407;P2014;Tienda;Financiamiento;2x1;1;387.17;0.1;387.17;50.33;336.84;296.33;0
2023-001860;03-04-2023;S1015;C00324;P2093;Tienda;Tarjeta;2x1;2;140.56;0.05;281.12;33.73;247.39;75.0;0
2023-001861;11-10-2023;S1034;C00786;P2010;Marketplace;Billetera Digital;Sin Promo;1;343.48;0.15;343.48;51.52;291.96;210.17;0
2023-001862;04-18-2023;S1026;C00609;P2031;Web;Transferencia;2x1;1;203.6;0.0;203.6;30.54;173.06;111.43;0
2023-001863;12-31-2023;S1010;C00662;P2034;Web;Transferencia;Promo 15%;4;223.51;0.15;894.04;107.28;786.76;122.22;1
2023-001864;11-21-2023;S1035;C00455;P2100;Tienda;Billetera Digital;Promo 15%;3;486.17;0.15;1458.51;218.78;1239.73;422.9;0
2023-001865;05-17-2023;S1010;C00063;P2004;Call Center;Billetera Digital;Promo 10%;2;543.65;0.0;1087.3;130.48;956.82;298.92;0
2023-001866;12-08-2023;S1011;C00719;P2059;Web;Transferencia;Promo 15%;2;130.71;0.0;261.42;31.37;230.05;101.09;0
2023-001867;10-08-2023;S1017;C00642;P2135;Call Center;Efectivo;2x1;3;152.93;0.0;458.79;55.05;403.74;71.27;0
2023-001868;11-03-2023;S1012;C00746;P2116;Call Center;Transferencia;Cyber Week;1;669.51;0.1;669.51;80.34;589.17;358.01;1
2023-001869;12-04-2023;S1034;C00070;P2108;Web;Efectivo;Promo 10%;2;283.38;0.0;566.76;85.01;481.75;144.01;0
2023-001870;03-12-2023;S1026;C00084;P2069;Web;Financiamiento;Black Friday;1;181.97;0.05;181.97;27.3;154.67;145.02;1
2023-001871;04-20-2023;S1012;C00142;P2083;Web;Transferencia;Promo 15%;2;523.42;0.0;1046.84;125.62;921.22;334.59;0
2023-001872;05-31-2023;S1028;C00037;P2017;Call Center;Billetera Digital;Promo 15%;6;252.27;0.1;1513.62;227.04;1286.58;182.13;0
2023-001873;06-27-2023;S1015;C00059;P2083;Call Center;Transferencia;Cyber Week;1;523.42;0.0;523.42;62.81;460.61;334.59;0
2023-001874;08-15-2023;S1009;C00102;P2035;Marketplace;Tarjeta;Sin Promo;1;906.6;0.0;906.6;117.86;788.74;418.3;0
2023-001875;08-23-2023;S1033;C00463;P2160;Tienda;Financiamiento;Cyber Week;1;690.39;0.15;690.39;103.56;586.83;418.28;0
2023-001876;04-04-2023;S1005;C00337;P2141;Web;Efectivo;Promo 15%;1;749.24;0.1;749.24;97.4;651.84;384.64;0
2023-001877;05-18-2023;S1005;C00228;P2090;Marketplace;Tarjeta;Black Friday;3;123.88;0.0;371.64;48.31;323.33;72.93;0
2023-001878;07-08-2023;S1033;C00756;P2017;Call Center;Financiamiento;Promo 15%;4;224.24;0.2;896.96;134.54;762.42;182.13;0
2023-001879;09-10-2023;S1037;C00294;P2054;Tienda;Transferencia;Cyber Week;3;370.62;0.2;1111.86;144.54;967.32;220.6;0
2023-001880;01-15-2023;S1014;C00630;P2035;Tienda;Tarjeta;Cyber Week;2;906.6;0.0;1813.2;217.58;1595.62;418.3;0
2023-001881;03-30-2023;S1042;C00783;P2105;Call Center;Financiamiento;Sin Promo;1;676.15;0.0;676.15;87.9;588.25;320.12;0
2023-001882;11-10-2023;S1043;C00509;P2072;Web;Transferencia;Black Friday;2;574.39;0.05;1148.78;149.34;999.44;420.23;0
2023-001883;10-27-2023;S1007;C00102;P2125;Web;Billetera Digital;Cyber Week;2;344.65;0.0;689.3;89.61;599.69;235.01;1
2023-001884;05-02-2023;S1033;C00737;P2083;Web;Tarjeta;Black Friday;1;497.25;0.05;497.25;74.59;422.66;334.59;0
2023-001885;09-18-2023;S1031;C00697;P2040;Tienda;Billetera Digital;Black Friday;1;56.52;0.05;56.52;8.48;48.04;35.66;0
2023-001886;04-04-2023;S1024;C00546;P2138;Web;Transferencia;Promo 10%;6;648.09;0.1;3888.54;583.28;3305.26;375.47;1
2023-001887;02-28-2023;S1039;C00394;P2091;Marketplace;Efectivo;Promo 10%;2;433.2;0.2;866.4;112.63;753.77;397.11;1
2023-001888;06-26-2023;S1031;C00593;P2071;Web;Tarjeta;Cyber Week;2;483.57;0.0;967.14;145.07;822.07;243.78;0
2023-001889;09-08-2023;S1006;C00043;P2139;Tienda;Efectivo;Promo 15%;1;16.22;0.2;16.22;2.11;14.11;12.71;0
2023-001890;01-12-2023;S1031;C00592;P2080;Web;Financiamiento;Black Friday;3;301.79;0.0;905.37;135.81;769.56;221.89;0
2023-001891;03-11-2023;S1033;C00404;P2115;Web;Transferencia;Black Friday;3;335.31;0.1;1005.93;150.89;855.04;201.2;1
2023-001892;12-08-2023;S1011;C00742;P2073;Call Center;Tarjeta;Promo 10%;4;164.56;0.0;658.24;78.99;579.25;131.1;0
2023-001893;03-29-2023;S1036;C00084;P2137;Call Center;Financiamiento;Cyber Week;1;428.74;0.0;428.74;64.31;364.43;246.0;0
2023-001894;01-07-2023;S1034;C00447;P2147;Tienda;Financiamiento;Sin Promo;2;493.36;0.1;986.72;148.01;838.71;299.7;0
2023-001895;01-26-2023;S1013;C00624;P2074;Marketplace;Financiamiento;Sin Promo;2;281.27;0.0;562.54;67.5;495.04;138.92;0
2023-001896;09-19-2023;S1043;C00194;P2010;Web;Tarjeta;Black Friday;3;404.09;0.0;1212.27;157.6;1054.67;210.17;0
2023-001897;03-01-2023;S1027;C00618;P2134;Web;Billetera Digital;2x1;1;241.56;0.0;241.56;36.23;205.33;153.79;0
